time,pr,pr_lag1,pr_lag2,pr_std,price_lag1,price_lag2,tasmax,tasmax_lag1,tasmax_lag2,tasmax_mean,price
2015-01-15,7.643822153331891,6.824601181304194,8.077256175614378,0.8997651425709642,211.96327320363028,232.67484770909127,28.19820600625875,28.58781896851501,27.12154532414098,26.361567136909674,214.6844599751672
2015-01-16,9.952285146769752,7.643822153331891,6.824601181304194,1.1352443895500681,214.6844599751672,211.96327320363028,23.24850851956257,28.19820600625875,28.58781896851501,25.963699769414518,227.1447894633996
2015-01-17,7.940864514966162,9.952285146769752,7.643822153331891,1.0803326791358423,227.1447894633996,214.6844599751672,30.368033013895364,23.24850851956257,28.19820600625875,27.52490799676264,223.46959667336105
2015-01-18,7.638751399868769,7.940864514966162,9.952285146769752,1.0737586016765872,223.46959667336105,227.1447894633996,26.14457933698528,30.368033013895364,23.24850851956257,27.515307452904086,237.5665949699832
2015-01-19,9.147738557294122,7.638751399868769,7.940864514966162,1.0458350328208421,237.5665949699832,223.46959667336105,26.54451633471407,26.14457933698528,30.368033013895364,27.173315357724572,226.16582047760232
2015-01-20,6.975792573191583,9.147738557294122,7.638751399868769,1.1414868290621245,226.16582047760232,237.5665949699832,29.98555650029621,26.54451633471407,26.14457933698528,27.58245981146104,221.94044607126528
2015-01-21,7.88218002119367,6.975792573191583,9.147738557294122,1.0208709957505384,221.94044607126528,226.16582047760232,26.180380244582523,29.98555650029621,26.54451633471407,27.238539993756397,251.5326326689212
2015-01-22,7.005222195739375,7.88218002119367,6.975792573191583,1.1009910935073546,251.5326326689212,221.94044607126528,29.322027605878397,26.180380244582523,29.98555650029621,27.399085936559203,235.4260431039532
2015-01-23,8.353737628074825,7.005222195739375,7.88218002119367,0.7604470556612279,235.4260431039532,251.5326326689212,26.129858691859283,29.322027605878397,26.180380244582523,27.810707389744444,239.16150919141288
2015-01-24,7.893585395305784,8.353737628074825,7.005222195739375,0.7597066504181373,239.16150919141288,235.4260431039532,28.29405632552678,26.129858691859283,29.322027605878397,27.514425005691795,225.03568845004577
2015-01-25,7.433071478854372,7.893585395305784,8.353737628074825,0.7727624691538645,225.03568845004577,239.16150919141288,27.89442102375488,28.29405632552678,26.129858691859283,27.76440238951602,234.6305722150468
2015-01-26,7.604516593885722,7.433071478854372,7.893585395305784,0.5008051393241245,234.6305722150468,225.03568845004577,27.786023126146237,27.89442102375488,28.29405632552678,27.941760502577758,241.9689060277145
2015-01-27,6.76633159783063,7.604516593885722,7.433071478854372,0.5478487418589619,241.9689060277145,234.6305722150468,26.878357612891158,27.786023126146237,27.89442102375488,27.497874947234177,230.1288438532985
2015-01-28,9.17845291842644,6.76633159783063,7.604516593885722,0.8235560844595723,230.1288438532985,241.9689060277145,29.346923509863903,26.878357612891158,27.786023126146237,27.950238270845805,246.1684472704773
2015-01-29,8.740220450765818,9.17845291842644,6.76633159783063,0.823888694090955,246.1684472704773,230.1288438532985,29.999486037941463,29.346923509863903,26.878357612891158,28.047018046854816,237.1711266459545
2015-01-30,7.387060601382912,8.740220450765818,9.17845291842644,0.8348169427708929,237.1711266459545,246.1684472704773,32.565196739725394,29.999486037941463,29.346923509863903,28.966352053692827,241.01975450785665
2015-01-31,7.367794551913167,7.387060601382912,8.740220450765818,0.8544630423406281,241.01975450785665,237.1711266459545,28.21629641275989,32.565196739725394,29.999486037941463,28.95524349472613,238.67171138570487
2015-02-01,5.853749930104084,7.367794551913167,7.387060601382912,1.1271108599047879,238.67171138570487,241.01975450785665,30.244818768658927,28.21629641275989,32.565196739725394,29.291014601140994,263.9563290376946
2015-02-02,8.561375495892467,5.853749930104084,7.367794551913167,1.1901139598295798,263.9563290376946,238.67171138570487,36.856087834403645,30.244818768658927,28.21629641275989,30.58673813089205,246.03580812089817
2015-02-03,8.527719446637507,8.561375495892467,5.853749930104084,1.1468109012916303,246.03580812089817,263.9563290376946,31.555517323805187,36.856087834403645,30.244818768658927,31.254903803879774,236.323149287356
2015-02-04,7.376194909370058,8.527719446637507,8.561375495892467,1.0189760104782635,236.323149287356,246.03580812089817,31.972493414852757,31.555517323805187,36.856087834403645,31.62998521887818,255.84721477941287
2015-02-05,7.034064599273494,7.376194909370058,8.527719446637507,0.924983337771408,255.84721477941287,236.323149287356,31.967019626230275,31.972493414852757,31.555517323805187,31.91106144577658,236.12665131484567
2015-02-06,6.112822992874998,7.034064599273494,7.376194909370058,1.0543865475864174,236.12665131484567,255.84721477941287,25.69512765188088,31.967019626230275,31.972493414852757,30.929623004655934,251.1286496227376
2015-02-07,7.514447439752371,6.112822992874998,7.034064599273494,1.0582896882892285,251.1286496227376,236.12665131484567,30.21554267056057,25.69512765188088,31.967019626230275,31.21522961291318,230.1396331092404
2015-02-08,8.31118653193873,7.514447439752371,6.112822992874998,0.9011103895662665,230.1396331092404,251.1286496227376,24.66565732729882,30.21554267056057,25.69512765188088,30.418206549861736,237.141983016772
2015-02-09,8.216220718454995,8.31118653193873,7.514447439752371,0.8498938983659987,237.141983016772,230.1396331092404,33.804435443540854,24.66565732729882,30.21554267056057,29.98225620830991,253.07094978073465
2015-02-10,6.062621240375785,8.216220718454995,8.31118653193873,0.903058063115123,253.07094978073465,237.141983016772,36.4551762018146,33.804435443540854,24.66565732729882,30.682207476596968,259.15628084446297
2015-02-11,5.4153560596628125,6.062621240375785,8.216220718454995,1.1273279576544162,259.15628084446297,253.07094978073465,29.89994120105209,36.4551762018146,33.804435443540854,30.386128588911156,254.1451608636488
2015-02-12,8.658774907173456,5.4153560596628125,6.062621240375785,1.3008456119570722,254.1451608636488,259.15628084446297,36.90677993476858,29.89994120105209,36.4551762018146,31.09180863298806,251.9252480882315
2015-02-13,6.682265304324812,8.658774907173456,5.4153560596628125,1.238993665503789,251.9252480882315,254.1451608636488,28.37961270581351,36.90677993476858,29.89994120105209,31.47530649783557,250.7111439857544
2015-02-14,7.977650003004824,6.682265304324812,8.658774907173456,1.2665471255439915,250.7111439857544,251.9252480882315,28.294725171749548,28.37961270581351,36.90677993476858,31.20090399800543,239.56741845750904
2015-02-15,8.289496834230588,7.977650003004824,6.682265304324812,1.2637758838599151,239.56741845750904,250.7111439857544,33.65277902376816,28.294725171749548,28.37961270581351,32.484778526072475,247.7744742686353
2015-02-16,7.500021639020399,8.289496834230588,7.977650003004824,1.2077155825362407,247.7744742686353,239.56741845750904,29.668623376220904,33.65277902376816,28.294725171749548,31.893948230741056,250.97644340449085
2015-02-17,6.944995304219392,7.500021639020399,8.289496834230588,1.1079029342358606,250.97644340449085,247.7744742686353,30.74649983527435,29.668623376220904,33.65277902376816,31.07842303552102,266.7534241769848
2015-02-18,7.6364595053385615,6.944995304219392,7.500021639020399,0.7056167395475292,266.7534241769848,250.97644340449085,35.61284691956018,30.74649983527435,29.668623376220904,31.894552423879322,260.2070340438839
2015-02-19,6.609691885945148,7.6364595053385615,6.944995304219392,0.6498628312665453,260.2070340438839,266.7534241769848,29.54569504693108,35.61284691956018,30.74649983527435,30.842968868473964,239.7182028312004
2015-02-20,6.530691853456951,6.609691885945148,7.6364595053385615,0.6787608501899768,239.7182028312004,260.2070340438839,31.73665063105388,29.54569504693108,35.61284691956018,31.322545714936872,261.1561301178761
2015-02-21,8.02907215039846,6.530691853456951,6.609691885945148,0.6868456120366364,261.1561301178761,239.7182028312004,32.342505819026215,31.73665063105388,29.54569504693108,31.90080009311925,254.61991854003367
2015-02-22,7.116702266261857,8.02907215039846,6.530691853456951,0.5531913232276117,254.61991854003367,261.1561301178761,33.9386003097902,32.342505819026215,31.73665063105388,31.941631705408117,252.2455725504792
2015-02-23,7.462035205687843,7.116702266261857,8.02907215039846,0.5498811836802183,252.2455725504792,254.61991854003367,35.10604050910259,33.9386003097902,32.342505819026215,32.71840558153407,265.66404572624754
2015-02-24,5.47435176830248,7.462035205687843,7.116702266261857,0.855230892213471,265.66404572624754,252.2455725504792,32.702897777896204,35.10604050910259,33.9386003097902,32.99789100190862,270.3780496336933
2015-02-25,7.682427873110941,5.47435176830248,7.462035205687843,0.8612680875285873,270.3780496336933,265.66404572624754,29.519271749601245,32.702897777896204,35.10604050910259,32.127380263343056,269.8897541415301
2015-02-26,7.747024003541663,7.682427873110941,5.47435176830248,0.8852956919550299,269.8897541415301,270.3780496336933,36.244872261861936,29.519271749601245,32.702897777896204,33.08440557976176,252.6816524328943
2015-02-27,6.353527748488497,7.747024003541663,7.682427873110941,0.908152232474718,252.6816524328943,269.8897541415301,41.93778725328075,36.244872261861936,29.519271749601245,34.54171081150845,258.46640755977825
2015-02-28,7.784516734554893,6.353527748488497,7.747024003541663,0.8714763288248973,258.46640755977825,252.6816524328943,35.86712198718952,41.93778725328075,36.244872261861936,35.04522740696035,265.34355459575954
2015-03-01,6.981351700727878,7.784516734554893,6.353527748488497,0.8722515129923791,265.34355459575954,258.46640755977825,35.18000543307878,35.86712198718952,41.93778725328075,35.22257099600158,272.2463058476
2015-03-02,4.9351616836645285,6.981351700727878,7.784516734554893,1.1585323637941511,272.2463058476,265.34355459575954,32.460712984825705,35.18000543307878,35.86712198718952,34.84466706396202,258.1464555353372
2015-03-03,6.2126603430310485,4.9351616836645285,6.981351700727878,1.056589429050496,258.1464555353372,272.2463058476,32.91825065137353,32.460712984825705,35.18000543307878,34.875431760173065,261.5162279698416
2015-03-04,6.957880303685175,6.2126603430310485,4.9351616836645285,0.9907531641167567,261.5162279698416,258.1464555353372,29.59007670992709,32.91825065137353,32.460712984825705,34.885546754505334,252.73123551715184
2015-03-05,7.799547085292954,6.957880303685175,6.2126603430310485,1.0000682570311263,252.73123551715184,261.5162279698416,35.69267192999517,29.59007670992709,32.91825065137353,34.80666099281008,252.24130925636143
2015-03-06,5.380067070568358,7.799547085292954,6.957880303685175,1.1196942896359567,252.24130925636143,252.73123551715184,33.512452321294745,35.69267192999517,29.59007670992709,33.60304171681208,272.7243255469194
2015-03-07,8.152586516632564,5.380067070568358,7.799547085292954,1.1920593523202154,272.7243255469194,252.24130925636143,37.86002356684527,33.512452321294745,35.69267192999517,33.887741942477184,278.5439437683204
2015-03-08,5.461171788976508,8.152586516632564,5.380067070568358,1.2545004813807548,278.5439437683204,272.7243255469194,30.959154935903086,37.86002356684527,33.512452321294745,33.28476330002351,264.6305894243285
2015-03-09,7.516207908885117,5.461171788976508,8.152586516632564,1.119378547774589,264.6305894243285,278.5439437683204,38.234276294789005,30.959154935903086,37.86002356684527,34.1095580585897,275.7417283881869
2015-03-10,6.74064895923763,7.516207908885117,5.461171788976508,1.0920061290455223,275.7417283881869,264.6305894243285,33.27984296732458,38.234276294789005,30.959154935903086,34.16121410372556,269.6649246363081
2015-03-11,5.4047369232034495,6.74064895923763,7.516207908885117,1.218823900709063,269.6649246363081,275.7417283881869,32.44206547901383,33.27984296732458,38.234276294789005,34.568641070737954,259.9258866329086
2015-03-12,5.551607167373659,5.4047369232034495,6.74064895923763,1.1558020864866565,259.9258866329086,269.6649246363081,32.88905495526049,32.44206547901383,33.27984296732458,34.168124360061576,270.3058174962304
2015-03-13,6.241796427201075,5.551607167373659,5.4047369232034495,1.083201163290809,270.3058174962304,259.9258866329086,32.57160951670776,32.88905495526049,32.44206547901383,34.033718245120575,282.3731685617544
2015-03-14,4.868277772894757,6.241796427201075,5.551607167373659,0.9152231541111903,282.3731685617544,270.3058174962304,28.19095798133018,32.57160951670776,32.88905495526049,32.65242316147556,266.9215589802576
2015-03-15,6.74336801760819,4.868277772894757,6.241796427201075,0.924857265040233,266.9215589802576,282.3731685617544,36.42853115739849,28.19095798133018,32.57160951670776,33.43376262168919,283.1992623728977
2015-03-16,4.023573539544261,6.74336801760819,4.868277772894757,1.0050951229708507,283.1992623728977,266.9215589802576,36.88526012392191,36.42853115739849,28.19095798133018,33.241046025851034,241.61429028869784
2015-03-17,7.747448631185721,4.023573539544261,6.74336801760819,1.232839542922139,241.61429028869784,283.1992623728977,38.447006041351806,36.88526012392191,36.42853115739849,33.97921217928349,276.2755142373673
2015-03-18,4.8334434930389305,7.747448631185721,4.023573539544261,1.2811193592092818,276.2755142373673,241.61429028869784,36.77322743458137,38.447006041351806,36.88526012392191,34.59794960150743,269.1574675651245
2015-03-19,8.064748532577994,4.8334434930389305,7.747448631185721,1.5511668367897047,269.1574675651245,276.2755142373673,36.66857136100453,36.77322743458137,38.447006041351806,35.13788051661372,265.5131225879167
2015-03-20,5.207957822095361,8.064748532577994,4.8334434930389305,1.5815220134841286,265.5131225879167,269.1574675651245,29.705498444469875,36.66857136100453,36.77322743458137,34.7284360777226,269.622630523976
2015-03-21,5.062515282300787,5.207957822095361,8.064748532577994,1.5614273766032787,269.622630523976,265.5131225879167,35.32781301757098,29.705498444469875,36.66857136100453,35.74798679718557,249.01672792927388
2015-03-22,6.821613711177841,5.062515282300787,5.207957822095361,1.5682791394734958,249.01672792927388,269.622630523976,31.413392438035796,35.32781301757098,29.705498444469875,35.03153840870518,266.8686046352053
2015-03-23,5.758904766193505,6.821613711177841,5.062515282300787,1.3289729649649926,266.8686046352053,249.01672792927388,34.00748103454904,31.413392438035796,35.32781301757098,34.62042711022334,272.7948165527221
2015-03-24,5.551560059562176,5.758904766193505,6.821613711177841,1.1543159612903995,272.7948165527221,266.8686046352053,39.06335412148095,34.00748103454904,31.413392438035796,34.70847683595608,284.14641256711445
2015-03-25,4.5634527208441,5.551560059562176,5.758904766193505,1.1995229378508396,284.14641256711445,272.7948165527221,34.995983280085035,39.06335412148095,34.00748103454904,34.45458481388517,264.3139225716312
2015-03-26,5.2712125625451245,4.5634527208441,5.551560059562176,0.7085941406177255,264.3139225716312,284.14641256711445,27.081239779419125,34.995983280085035,39.06335412148095,33.08496601651583,261.5261744419648
2015-03-27,6.843695201899017,5.2712125625451245,4.5634527208441,0.8634659685688091,261.5261744419648,264.3139225716312,31.93744617835645,27.081239779419125,34.995983280085035,33.40381569278534,264.6933249088522
2015-03-28,5.170416900844383,6.843695201899017,5.2712125625451245,0.8511446124881502,264.6933249088522,261.5261744419648,33.25665694232502,31.93744617835645,27.081239779419125,33.10793625346449,278.9499709843797
2015-03-29,6.672588196777509,5.170416900844383,6.843695201899017,0.8200470998147595,278.9499709843797,264.6933249088522,34.29627564501982,33.25665694232502,31.93744617835645,33.51977671160506,273.15375975200465
2015-03-30,5.859940458417427,6.672588196777509,5.170416900844383,0.822342610391009,273.15375975200465,278.9499709843797,37.79842562746495,34.29627564501982,33.25665694232502,34.06134022487877,264.6241690201078
2015-03-31,5.207838649899067,5.859940458417427,6.672588196777509,0.8430126997323967,264.6241690201078,273.15375975200465,37.50285249018813,37.79842562746495,34.29627564501982,33.83841142040836,275.0951748931177
2015-04-01,3.761416578966698,5.207838649899067,5.859940458417427,1.0462042807911993,275.0951748931177,264.6241690201078,37.43413044575909,37.50285249018813,37.79842562746495,34.18671815836179,270.95920059247493
2015-04-02,4.7234796384554505,3.761416578966698,5.207838649899067,1.0893402349808128,270.95920059247493,275.0951748931177,35.6968283167739,37.43413044575909,37.50285249018813,35.417516520841055,279.68598689213843
2015-04-03,4.981602483862961,4.7234796384554505,3.761416578966698,0.9082209418847345,279.68598689213843,270.95920059247493,34.11384356704153,35.6968283167739,37.43413044575909,35.72843043351035,262.9753019939634
2015-04-04,4.2649590102172095,4.981602483862961,4.7234796384554505,0.9746468767846107,262.9753019939634,279.68598689213843,33.910434793428585,34.11384356704153,35.6968283167739,35.82182726938229,266.7006925683902
2015-04-05,4.876004762174898,4.2649590102172095,4.981602483862961,0.670638168483438,266.7006925683902,262.9753019939634,36.28514237976631,33.910434793428585,34.11384356704153,36.105951088631784,266.0229042479301
2015-04-06,5.059979783833086,4.876004762174898,4.2649590102172095,0.5112772695697242,266.0229042479301,266.7006925683902,37.781047251258286,36.28514237976631,33.910434793428585,36.10346846345941,255.2607085619484
2015-04-07,4.806679342802613,5.059979783833086,4.876004762174898,0.4647730650817189,255.2607085619484,266.0229042479301,39.62449058767342,37.781047251258286,36.28514237976631,36.406559620243016,272.7941478583542
2015-04-08,4.672006420369472,4.806679342802613,5.059979783833086,0.26085614218663583,272.7941478583542,255.2607085619484,35.23192333338508,39.62449058767342,37.781047251258286,36.09195860418959,272.3658182768338
2015-04-09,3.4543190139735955,4.672006420369472,4.806679342802613,0.5634862226430917,272.3658182768338,272.7941478583542,35.81704598394578,35.23192333338508,39.62449058767342,36.10913255664271,269.71397702979533
2015-04-10,6.699763886699133,3.4543190139735955,4.672006420369472,0.9821930501542195,269.71397702979533,272.3658182768338,39.36743294473196,35.81704598394578,35.23192333338508,36.8596453248842,267.2098318659213
2015-04-11,4.653034645845369,6.699763886699133,3.4543190139735955,0.955346419751285,267.2098318659213,269.71397702979533,31.62612044283744,39.36743294473196,35.81704598394578,36.53331470337118,255.2801720911129
2015-04-12,4.829768813456665,4.653034645845369,6.699763886699133,0.9556096431232002,255.2801720911129,267.2098318659213,37.322969938769305,31.62612044283744,39.36743294473196,36.68157578322876,265.090954270538
2015-04-13,5.420890673465872,4.829768813456665,4.653034645845369,0.9763108257036216,265.090954270538,255.2801720911129,32.46541791403751,37.322969938769305,31.62612044283744,35.92220016362579,265.7191824337314
2015-04-14,4.814238749552251,5.420890673465872,4.829768813456665,0.9761509731471092,265.7191824337314,265.090954270538,39.57757187266502,32.46541791403751,37.322969938769305,35.915497490053156,260.9579118900584
2015-04-15,4.394939828127717,4.814238749552251,5.420890673465872,0.9940388774842218,260.9579118900584,265.7191824337314,38.97781859449821,39.57757187266502,32.46541791403751,36.45062538449789,267.1876704149583
2015-04-16,4.708280642070696,4.394939828127717,4.814238749552251,0.7813076766739807,267.1876704149583,260.9579118900584,39.65545166866709,38.97781859449821,39.57757187266502,36.99896905374379,272.6464183995985
2015-04-17,3.179727007591854,4.708280642070696,4.394939828127717,0.6880711900242393,272.6464183995985,267.1876704149583,39.30417395144147,39.65545166866709,38.97781859449821,36.989932054702294,287.2587481633085
2015-04-18,5.770970242945382,3.179727007591854,4.708280642070696,0.826041892572045,287.2587481633085,272.6464183995985,37.15652839815061,39.30417395144147,39.65545166866709,37.779990334032746,269.9193055565258
2015-04-19,4.136040453006684,5.770970242945382,3.179727007591854,0.8534148541817734,269.9193055565258,287.2587481633085,31.517894974536546,37.15652839815061,39.30417395144147,36.95069391057092,270.51139475659244
2015-04-20,3.302104208604,4.136040453006684,5.770970242945382,0.90143514274459,270.51139475659244,269.9193055565258,36.021126872112305,31.517894974536546,37.15652839815061,37.45865233315304,266.93959067386066
2015-04-21,4.071662429238169,3.302104208604,4.136040453006684,0.8782752071426744,266.93959067386066,270.51139475659244,37.170813593803445,36.021126872112305,31.517894974536546,37.1148297218871,248.2303668476182
2015-04-22,4.290426266170042,4.071662429238169,3.302104208604,0.8757575728806823,248.2303668476182,266.93959067386066,35.85966747481983,37.170813593803445,36.021126872112305,36.66937956193304,266.8729184150289
2015-04-23,4.511724622345265,4.290426266170042,4.071662429238169,0.8600714159293581,266.8729184150289,248.2303668476182,34.02522189462045,35.85966747481983,37.170813593803445,35.86506102278352,267.44636941418185
2015-04-24,5.028927326439499,4.511724622345265,4.290426266170042,0.7819377365512564,267.44636941418185,266.8729184150289,34.777931607568696,34.02522189462045,35.85966747481983,35.21845497365884,291.1686176767518
2015-04-25,3.438422980699709,5.028927326439499,4.511724622345265,0.5978029971472627,291.1686176767518,267.44636941418185,35.40569721943551,34.777931607568696,34.02522189462045,34.9683362338424,264.2909264618434
2015-04-26,3.009666449439542,3.438422980699709,5.028927326439499,0.7275548634485086,264.2909264618434,291.1686176767518,31.09715651410171,35.40569721943551,34.777931607568696,34.90823073949456,268.8946547263058
2015-04-27,3.687774296722602,3.009666449439542,3.438422980699709,0.6835492828093677,268.8946547263058,264.2909264618434,36.14347500400455,31.09715651410171,35.40569721943551,34.9257090440506,265.18311380765834
2015-04-28,2.613059551174334,3.687774296722602,3.009666449439542,0.8596571409102329,265.18311380765834,268.8946547263058,35.69828913819619,36.14347500400455,31.09715651410171,34.715348407535274,253.48100974003893
2015-04-29,3.738379194002554,2.613059551174334,3.687774296722602,0.8317301960723256,253.48100974003893,265.18311380765834,33.56324212939386,35.69828913819619,36.14347500400455,34.387287643902994,276.2201926818957
2015-04-30,5.023116733444276,3.738379194002554,2.613059551174334,0.9297253888082467,276.2201926818957,253.48100974003893,35.88425606850343,33.56324212939386,35.69828913819619,34.65286395445771,271.9221964583424
2015-05-01,4.527212282681514,5.023116733444276,3.738379194002554,0.8326921107375702,271.9221964583424,276.2201926818957,37.29104122277766,35.88425606850343,33.56324212939386,35.011879613773274,271.91092966910725
2015-05-02,2.835792110675957,4.527212282681514,5.023116733444276,0.8954055416397454,271.91092966910725,271.9221964583424,30.667061514745765,37.29104122277766,35.88425606850343,34.33493165596045,254.4914413875187
2015-05-03,3.991252482326911,2.835792110675957,4.527212282681514,0.8574711069281852,254.4914413875187,271.91092966910725,38.0434262662712,30.667061514745765,37.29104122277766,35.32725590627038,277.18504951185656
2015-05-04,3.0067045912860126,3.991252482326911,2.835792110675957,0.9061187750825077,277.18504951185656,254.4914413875187,36.592185072678895,38.0434262662712,30.667061514745765,35.39135734465243,248.69759785956853
2015-05-05,3.896699792129941,3.0067045912860126,3.991252482326911,0.7755098568790654,248.69759785956853,277.18504951185656,36.470821748457226,36.592185072678895,38.0434262662712,35.5017191461183,268.13102380565584
2015-05-06,2.806686585192958,3.896699792129941,3.0067045912860126,0.8735882993365447,268.13102380565584,248.69759785956853,36.351252136285886,36.470821748457226,36.592185072678895,35.90000628996001,283.7008302290316
2015-05-07,3.4660755609196943,2.806686585192958,3.896699792129941,0.6608176013029244,283.7008302290316,268.13102380565584,35.40680793485827,36.351252136285886,36.470821748457226,35.83179941372499,251.41234668488855
2015-05-08,3.5312064244202173,3.4660755609196943,2.806686585192958,0.4886763797344824,251.41234668488855,283.7008302290316,33.167329294938995,35.40680793485827,36.351252136285886,35.242697709748036,255.1639252762681
2015-05-09,2.923809472842045,3.5312064244202173,3.4660755609196943,0.4737838109799383,255.1639252762681,251.41234668488855,30.86491469507681,33.167329294938995,35.40680793485827,35.27096244979533,261.3205109669236
2015-05-10,2.366226886444689,2.923809472842045,3.5312064244202173,0.5174050137261262,261.3205109669236,255.1639252762681,34.49914056010925,30.86491469507681,33.167329294938995,34.764635920343615,254.7743866479688
2015-05-11,4.426472065124206,2.366226886444689,2.923809472842045,0.7010070774560161,254.7743866479688,261.3205109669236,33.25522124955192,34.49914056010925,30.86491469507681,34.28792680275405,243.7758584432744
2015-05-12,2.7289027175966387,4.426472065124206,2.366226886444689,0.6867281856422116,243.7758584432744,254.7743866479688,30.667882997469952,33.25522124955192,34.49914056010925,33.458935552613006,259.4298318164123
2015-05-13,2.344723249100522,2.7289027175966387,4.426472065124206,0.7478869147362056,259.4298318164123,243.7758584432744,37.91777309632893,30.667882997469952,33.25522124955192,33.68272426119059,247.5713935022661
2015-05-14,2.229876508092091,2.344723249100522,2.7289027175966387,0.7949502556046205,247.5713935022661,259.4298318164123,35.0482540344402,37.91777309632893,30.667882997469952,33.63150227541658,262.36926568295223
2015-05-15,2.2426650266652923,2.229876508092091,2.344723249100522,0.7832239705931417,262.36926568295223,247.5713935022661,31.47954962132997,35.0482540344402,37.91777309632893,33.39039089347243,247.86685820009177
2015-05-16,2.754066483604749,2.2426650266652923,2.229876508092091,0.7796307022813229,247.86685820009177,262.36926568295223,27.572297539322268,31.47954962132997,35.0482540344402,32.92001701407893,271.9772217544998
2015-05-17,2.715175139331779,2.754066483604749,2.2426650266652923,0.7636687419262749,271.9772217544998,247.86685820009177,29.662552959644167,27.572297539322268,31.47954962132997,32.2290759282982,248.0513127604357
2015-05-18,2.664343504723796,2.715175139331779,2.754066483604749,0.24115636727311285,248.0513127604357,271.9772217544998,33.521612095241245,29.662552959644167,27.572297539322268,32.26713176339668,252.05856534330212
2015-05-19,4.262055910989907,2.664343504723796,2.715175139331779,0.7055552563865694,252.05856534330212,248.0513127604357,31.15962716326641,33.521612095241245,29.662552959644167,32.33738092993902,262.7992335180456
2015-05-20,3.1437195074631425,4.262055910989907,2.664343504723796,0.6946082669483984,262.7992335180456,252.05856534330212,27.855305086761707,31.15962716326641,33.521612095241245,30.899885500000853,241.73002730951129
2015-05-21,1.6755972782957456,3.1437195074631425,4.262055910989907,0.8016094514741454,241.73002730951129,262.7992335180456,32.4813122522382,27.855305086761707,31.15962716326641,30.533179531114854,255.677792556718
2015-05-22,3.596652040934416,1.6755972782957456,3.1437195074631425,0.8137034988921503,255.677792556718,241.73002730951129,31.075337964944623,32.4813122522382,27.855305086761707,30.475435008774088,265.8292454032785
2015-05-23,2.607149566572994,3.596652040934416,1.6755972782957456,0.8221452677862057,265.8292454032785,255.677792556718,30.212688311587915,31.075337964944623,32.4813122522382,30.85263369052632,236.0279033162159
2015-05-24,1.3057325471183088,2.607149566572994,3.596652040934416,1.0349023169904232,236.0279033162159,265.8292454032785,27.55290189582992,30.212688311587915,31.075337964944623,30.55125496712429,253.2844793151148
2015-05-25,3.81706362061207,1.3057325471183088,2.607149566572994,1.1079915757255776,253.2844793151148,236.0279033162159,32.15684136314481,27.55290189582992,30.212688311587915,30.35628771968194,253.3630579406506
2015-05-26,3.9129876050106143,3.81706362061207,1.3057325471183088,1.0432466091927919,253.3630579406506,253.2844793151148,27.79859677013589,32.15684136314481,27.55290189582992,29.876140520663295,257.89943187901923
