time,tasmax,pr
2015-03-11,32.44206547901383,5.4047369232034495
2015-03-12,32.88905495526049,5.551607167373659
2015-03-13,32.57160951670776,6.241796427201075
2015-03-14,28.19095798133018,4.868277772894757
2015-03-15,36.42853115739849,6.74336801760819
2015-03-16,36.88526012392191,4.023573539544261
2015-03-17,38.447006041351806,7.747448631185721
2015-03-18,36.77322743458137,4.8334434930389305
2015-03-19,36.668571361004524,8.064748532577994
2015-03-20,29.705498444469875,5.207957822095361
2015-03-21,35.32781301757098,5.062515282300787
2015-03-22,31.413392438035793,6.821613711177841
2015-03-23,34.00748103454904,5.758904766193505
2015-03-24,39.06335412148095,5.551560059562176
2015-03-25,34.995983280085035,4.5634527208441
2015-03-26,27.081239779419125,5.2712125625451245
2015-03-27,31.93744617835645,6.843695201899017
2015-03-28,33.25665694232502,5.1704169008443825
2015-03-29,34.29627564501982,6.672588196777509
2015-03-30,37.79842562746495,5.859940458417427
2015-03-31,37.50285249018813,5.207838649899067
2015-04-01,37.43413044575909,3.7614165789666982
2015-04-02,35.6968283167739,4.7234796384554505
2015-04-03,34.11384356704153,4.981602483862961
2015-04-04,33.910434793428585,4.2649590102172095
2015-04-05,36.285142379766306,4.876004762174898
2015-04-06,37.781047251258286,5.059979783833086
2015-04-07,39.62449058767342,4.806679342802613
2015-04-08,35.231923333385076,4.672006420369472
2015-04-09,35.81704598394578,3.4543190139735955
2015-04-10,39.36743294473196,6.699763886699133
2015-04-11,31.626120442837436,4.653034645845369
2015-04-12,37.322969938769305,4.829768813456665
2015-04-13,32.46541791403751,5.420890673465872
2015-04-14,39.57757187266502,4.814238749552251
2015-04-15,38.97781859449821,4.394939828127717
2015-04-16,39.655451668667084,4.7082806420706955
2015-04-17,39.30417395144147,3.179727007591854
2015-04-18,37.15652839815061,5.770970242945382
2015-04-19,31.517894974536546,4.136040453006684
2015-04-20,36.021126872112305,3.3021042086039993
2015-04-21,37.170813593803445,4.071662429238169
2015-04-22,35.85966747481983,4.290426266170042
2015-04-23,34.02522189462045,4.511724622345265
2015-04-24,34.777931607568696,5.028927326439499
2015-04-25,35.40569721943551,3.4384229806997095
2015-04-26,31.09715651410171,3.0096664494395426
2015-04-27,36.14347500400455,3.687774296722602
2015-04-28,35.69828913819619,2.613059551174334
2015-04-29,33.56324212939386,3.738379194002554
2015-04-30,35.88425606850343,5.023116733444276
2015-05-01,37.29104122277766,4.527212282681514
2015-05-02,30.667061514745765,2.835792110675957
2015-05-03,38.0434262662712,3.9912524823269107
2015-05-04,36.592185072678895,3.0067045912860126
2015-05-05,36.470821748457226,3.896699792129941
2015-05-06,36.351252136285886,2.806686585192958
2015-05-07,35.40680793485827,3.4660755609196943
2015-05-08,33.167329294938995,3.5312064244202173
2015-05-09,30.86491469507681,2.923809472842045
2015-05-10,34.49914056010925,2.366226886444689
2015-05-11,33.255221249551916,4.426472065124206
2015-05-12,30.667882997469952,2.7289027175966387
2015-05-13,37.91777309632893,2.344723249100522
2015-05-14,35.0482540344402,2.229876508092091
2015-05-15,31.47954962132997,2.2426650266652923
2015-05-16,27.572297539322268,2.754066483604749
2015-05-17,29.662552959644167,2.715175139331779
2015-05-18,33.521612095241245,2.664343504723796
2015-05-19,31.159627163266414,4.262055910989907
2015-05-20,27.855305086761707,3.1437195074631425
2015-05-21,32.4813122522382,1.6755972782957456
2015-05-22,31.075337964944623,3.5966520409344156
2015-05-23,30.212688311587915,2.607149566572994
2015-05-24,27.55290189582992,1.3057325471183088
2015-05-25,32.15684136314481,3.81706362061207
2015-05-26,27.798596770135894,3.9129876050106143
2015-05-27,30.239899425764147,2.4471625543262596
2015-05-28,34.219423408669,2.2827994859921716
2015-05-29,34.32933222593027,3.6858095524345504
2015-05-30,30.068157945470848,4.418293101734294
2015-05-31,21.06893589391613,1.7621152660964245
2015-06-01,32.426293669709786,0.4794280231166379
2015-06-02,27.225616807034648,4.518667882951679
2015-06-03,25.682609762435234,2.95601920122852
2015-06-04,31.931373701123057,4.12489390814263
2015-06-05,24.009711528096,1.5047256691988615
2015-06-06,31.5426009874438,2.3099750270466375
2015-06-07,31.96524533679853,2.007419649979823
2015-06-08,30.60151477159192,0.9409883148256997
2015-06-09,29.564579935703204,0.3795329964924923
2015-06-10,28.44054989149194,0.5800925078193702
2015-06-11,27.165712475378232,1.400165230608731
2015-06-12,25.210193794607225,2.3075369699446266
2015-06-13,35.39980781551905,2.724271460356323
2015-06-14,26.79724213787976,1.3336143867384553
2015-06-15,25.196746409963495,1.804891599916839
2015-06-16,27.52255713515897,3.614910216799691
2015-06-17,29.369395485948598,1.681176568156088
2015-06-18,30.53253538908192,3.592908227454385
2015-06-19,26.618998060138047,1.339812079390513
2015-06-20,26.564344932960438,0.9349327580160378
2015-06-21,24.56325078594812,1.701514515155501
2015-06-22,26.0293661190834,1.4164615050631575
2015-06-23,29.223950704332044,0.726932938977439
2015-06-24,26.271588422055718,2.285044475185896
2015-06-25,25.18621102907641,3.480574234466003
2015-06-26,26.629577920118415,1.3471027189863238
2015-06-27,23.60032105781173,1.6926830179519636
2015-06-28,19.3022476879526,0.0
2015-06-29,24.142374025412032,1.3058181299770912
2015-06-30,16.463743094413175,3.0824611012547027
2015-07-01,24.4648372425231,1.6609717566736695
2015-07-02,26.320705318401576,3.260109206309405
2015-07-03,27.876598206782546,2.9955560371079626
2015-07-04,26.331485581036585,1.7934131907655209
2015-07-05,24.67862886052347,1.1369291896470872
2015-07-06,21.320865802370356,1.5296492886607653
2015-07-07,20.929698567353732,2.410663132787234
2015-07-08,23.424614227339934,2.555366615257717
2015-07-09,21.288324576672785,2.062789467785117
2015-07-10,20.82601265750019,4.310135901173954
2015-07-11,23.67596656929975,0.0
2015-07-12,20.816780348395074,1.65210315400418
2015-07-13,17.7519542720349,4.007188499608686
2015-07-14,22.37825569204528,1.5594275959828412
2015-07-15,20.015816003665723,0.0
2015-07-16,24.24963617517242,0.9427816022080449
2015-07-17,26.411722657206504,2.412077911667743
2015-07-18,24.643347910889485,0.5320473307572502
2015-07-19,23.50703412526,3.3008971593008916
2015-07-20,26.129772720867734,1.1467883449306862
2015-07-21,18.926472291982066,1.4134789593614845
2015-07-22,19.97635546258502,0.03738237009712764
2015-07-23,22.100406701687778,1.5687652955835563
2015-07-24,20.195842802986334,1.1781796305453258
2015-07-25,21.65845244431702,2.0622719467057062
2015-07-26,19.929773140036016,1.9714140410382168
2015-07-27,20.119713682697636,1.4998008550437585
2015-07-28,19.46802433918151,2.3268196366637857
2015-07-29,22.82684789443178,2.1379665660249296
2015-07-30,19.88246585770443,2.903276037891756
2015-07-31,16.357064518876467,3.0843172477492775
2015-08-01,19.771815464574022,3.0725889814738134
2015-08-02,18.161052284863533,0.24937506903578832
2015-08-03,24.171053184959966,1.5927432369801222
2015-08-04,20.77967827673774,2.0275028436347298
2015-08-05,23.359749015915956,3.2172210296681527
2015-08-06,19.737266366792433,2.448660397767013
2015-08-07,22.025081074088533,2.1871510739536295
2015-08-08,21.41680564170471,1.3382615145689967
2015-08-09,20.65789166287555,3.23319432563554
2015-08-10,13.62795394426666,5.546515919643047
2015-08-11,19.31117769981384,4.567401797783678
2015-08-12,22.661781612684223,3.3499039005173836
2015-08-13,18.488817507203297,2.5222693993681196
2015-08-14,21.8293376816065,1.9747700810914641
2015-08-15,16.75131014212604,2.4046258061251065
2015-08-16,17.14671490141394,1.9430169785306184
2015-08-17,20.009877468245087,2.7969295874075284
2015-08-18,13.58261154167489,2.7674418162041987
2015-08-19,22.721980664396515,3.726963733735081
2015-08-20,16.76180792084179,2.945158058638719
2015-08-21,21.413581702817776,3.5525205270871636
2015-08-22,15.567215627464982,3.2801857344347307
2015-08-23,19.506439230265755,2.9401294934607045
2015-08-24,15.896069986930971,4.507712395467343
2015-08-25,12.422461325460858,2.961800182617944
2015-08-26,15.665044659430567,3.382905500125467
2015-08-27,16.49398343324134,3.0971486653800655
2015-08-28,18.17605463306065,3.0219689292564955
2015-08-29,14.27138250402185,1.9806139780502194
2015-08-30,18.10649539453163,3.8908229620271815
2015-08-31,15.678874089445578,3.912972568050717
2015-09-01,10.431597516340446,4.586181258073608
2015-09-02,19.236611099917713,2.388373795643562
2015-09-03,19.433911865801207,5.1000381421261345
2015-09-04,15.047582785819426,3.9503998156661826
2015-09-05,15.479603236468545,2.3948826754411723
2015-09-06,14.394505198189567,2.6829444871493022
2015-09-07,17.035265300927918,4.375877165999527
2015-09-08,14.055012479471875,3.5523472629734014
2015-09-09,18.25224819971362,3.708039677183716
2015-09-10,15.25931342405052,3.3964586597945243
2015-09-11,11.737075117856257,3.7106461023625266
2015-09-12,17.63129648966018,4.614907363394905
2015-09-13,16.92811253433449,4.900583363055382
2015-09-14,9.919507580038088,4.565073077226372
2015-09-15,15.970294933275408,2.78750467352396
2015-09-16,17.048783913874548,4.431898735179817
2015-09-17,15.040219435671608,5.759054232264816
2015-09-18,13.840159812809112,3.4183725846495188
2015-09-19,18.925566235596254,4.269466286802919
2015-09-20,13.219817382621644,4.624057050367021
2015-09-21,20.400439229563197,4.439427938581502
2015-09-22,12.975180068646432,4.239505272170414
2015-09-23,17.93357106616262,5.565195581162907
2015-09-24,20.502491291075337,3.9864479440673253
2015-09-25,11.219861037176095,6.1884864688102095
2015-09-26,16.482222297324597,6.4822405028697485
2015-09-27,12.870212966835437,3.7796883570413726
2015-09-28,17.426027982718807,5.1466786576444585
2015-09-29,19.318691747471952,4.418142738419001
2015-09-30,20.329622193133012,5.9233353713399355
2015-10-01,18.0806564586657,4.080161093424297
2015-10-02,14.005444768148424,5.356186339800218
2015-10-03,17.168616598767308,4.608480671847615
2015-10-04,22.90741465932279,6.489214974303494
2015-10-05,18.79669933421941,5.248587096560033
2015-10-06,21.728746189226776,5.1272759540626645
2015-10-07,18.537023901391155,5.916056521554455
2015-10-08,11.531887745957272,4.814442413553535
2015-10-09,14.315336339436985,5.588894061289778
2015-10-10,17.295664476456874,7.87291888650811
2015-10-11,12.382861123058738,5.480307970616314
2015-10-12,17.301568249238176,4.105986402093511
2015-10-13,9.482536943309524,5.485600026359659
2015-10-14,15.07971354734033,6.133332168688652
2015-10-15,17.11181213411925,5.892226392545265
2015-10-16,9.812821974935568,6.469434434411254
2015-10-17,17.08728700819795,6.502299758199978
2015-10-18,18.20151806149028,5.700348275620977
2015-10-19,18.34511080228046,7.183764129939244
2015-10-20,10.67719645464701,7.233769869563176
2015-10-21,11.385857365099323,7.19276835469869
2015-10-22,19.160645689609378,6.3672969762817715
2015-10-23,19.225803975828068,6.318173140098071
2015-10-24,12.706396381386465,6.3161105172800385
2015-10-25,11.958251570161353,6.441044324731283
2015-10-26,18.919878594706454,6.029728586439126
2015-10-27,10.22560465329758,3.862736746562568
2015-10-28,18.157058715980522,6.595003542182224
2015-10-29,11.295696477352411,7.700618147138044
2015-10-30,12.008763965947205,3.829464873227263
2015-10-31,16.665522316063488,7.738452081117681
2015-11-01,18.46111294960186,5.905364361253782
2015-11-02,18.629757399696203,6.599905999733333
2015-11-03,17.052956898000783,8.272313779475892
2015-11-04,14.103178970914149,6.508484593621521
2015-11-05,14.36735114694585,5.484792434933096
2015-11-06,17.585645849167133,4.682502519444078
2015-11-07,19.026111277760787,7.440288673020946
2015-11-08,14.375138188205543,6.501408285504798
2015-11-09,15.075553241267832,7.790280681311129
2015-11-10,15.440621819478219,6.132878038862784
2015-11-11,17.499101306947477,7.993833414348205
2015-11-12,14.616058985115906,8.114985246332484
2015-11-13,17.506973742427355,7.219215535291546
2015-11-14,18.28872738416175,6.447128942617992
2015-11-15,19.31494511104654,7.134618233195797
2015-11-16,19.266006812224823,5.859670369519915
2015-11-17,14.263152263362713,8.643946515228379
2015-11-18,18.325937109551354,7.318347728823587
2015-11-19,19.60286051666806,8.665280811407076
2015-11-20,16.332995233566553,6.949415590253982
2015-11-21,17.345919523654953,5.990507177663743
2015-11-22,22.845676971404764,7.529439099824709
2015-11-23,12.880532408287044,8.905670358052769
2015-11-24,25.4292517414607,10.057196793619493
2015-11-25,22.722340294199192,5.871483986480264
2015-11-26,18.29391312086216,5.780220831452214
2015-11-27,24.226755907100255,6.182216708842757
2015-11-28,16.602843191537147,7.741513709388381
2015-11-29,21.211078125181963,5.9186884932320964
2015-11-30,15.607385953025823,7.152325193309615
2015-12-01,24.655864692055392,8.434516587011458
2015-12-02,18.162705281229794,7.2889486413199585
2015-12-03,22.83609846144872,8.411810150441891
2015-12-04,21.029810480568973,5.984119118395169
2015-12-05,19.43336279041874,6.0359821407828695
2015-12-06,19.07930411047496,7.826502038482218
2015-12-07,28.474388249310287,6.405136264265208
2015-12-08,19.009064089717995,8.883115970692044
2015-12-09,22.781174769260495,7.515987050345764
2015-12-10,23.390882165732457,7.844976859996757
2015-12-11,24.96537410345387,8.084956611163543
2015-12-12,24.9970830802055,5.911542101689591
2015-12-13,18.525737084637164,6.9622999426303975
2015-12-14,21.97738548764363,7.013332328757157
2015-12-15,24.194281708186494,9.037093682379725
2015-12-16,23.266921561129895,6.585943890788612
2015-12-17,20.436972918693673,7.521272277558969
2015-12-18,21.27659595089567,8.139465977729273
2015-12-19,22.674287274305385,7.291787431835799
2015-12-20,19.61004646737986,5.731354698765587
2015-12-21,23.063206313740125,7.414506698194241
2015-12-22,25.114429881814257,9.267729701481635
2015-12-23,25.144415659071583,6.65789584533529
2015-12-24,25.214754555579436,9.90904402332708
2015-12-25,21.168954831891796,7.075150681802503
2015-12-26,19.11912991697931,9.534736539505364
2015-12-27,25.216657397345404,8.766850508871183
2015-12-28,22.202650090518862,6.543049048041688
2015-12-29,25.69980786220346,8.616762933760945
2015-12-30,29.436620988544906,7.90128110560458
2015-12-31,25.453006651728344,7.998473629839206
2016-01-01,24.36772181949904,9.63500733207316
2016-01-02,22.991071121314924,6.805113914579475
2016-01-03,22.54242371174272,7.7682215032442405
2016-01-04,29.407882110849457,9.242463595550461
2016-01-05,18.407614258438617,9.308513689702004
2016-01-06,25.322126306926876,8.308458628426106
2016-01-07,29.635215895080435,7.182031022512947
2016-01-08,23.185266932732983,8.344236765907917
2016-01-09,26.197701919408903,8.005825760421429
2016-01-10,25.74609977773224,9.546775940057584
2016-01-11,28.45281941380829,6.46102224851459
2016-01-12,31.243132981188552,8.06795545734956
2016-01-13,25.76403144578589,8.590907074798679
2016-01-14,24.217523049661768,6.9353367247158895
2016-01-15,25.456473041299855,7.306256549153131
2016-01-16,33.440309857196965,8.424492591091012
2016-01-17,33.65972016746361,8.53185595328917
2016-01-18,29.170884078913012,8.52435625967256
2016-01-19,29.911464188906535,5.915012591902843
2016-01-20,26.339267482941032,7.294006334409545
2016-01-21,31.432298055234067,10.268621768932608
2016-01-22,27.79669524825145,7.296823618788767
2016-01-23,26.16892577409266,8.292733340871736
2016-01-24,29.62115713971903,6.712248884805777
2016-01-25,28.12152535457512,8.249791401510148
2016-01-26,29.82884019727001,8.778245460834377
2016-01-27,29.24883256582537,6.935389483093256
2016-01-28,30.54764027080295,8.021688078653197
2016-01-29,30.028720275214376,8.688788857622237
2016-01-30,35.426079043520986,6.587441279824075
2016-01-31,32.195908650964846,6.28524570371522
2016-02-01,29.1031216657927,7.478123119426158
2016-02-02,31.844373355346093,6.678606129171901
2016-02-03,28.646192242191884,7.293837961203506
2016-02-04,30.519704931031146,7.716786406177845
2016-02-05,27.663233996458878,8.694803350148192
2016-02-06,27.748591328506024,8.348779262295372
2016-02-07,31.392817271149934,5.945585479685903
2016-02-08,26.86872060678206,8.543473224258676
2016-02-09,31.652277696096572,7.632699868306533
2016-02-10,30.225566242862485,4.887047434999239
2016-02-11,31.64219218040037,6.163672407509132
2016-02-12,33.77731178469057,5.551793351660679
2016-02-13,34.77876923395318,6.500141520898427
2016-02-14,33.11413090641695,5.919095344560235
2016-02-15,29.402004075471453,7.530917823648282
2016-02-16,34.04273379925773,6.619174788602275
2016-02-17,36.65009349502624,5.96579337943962
2016-02-18,33.318648760476634,6.764146016627804
2016-02-19,26.831968227123443,8.606722907040941
2016-02-20,28.836314886734343,8.340076113928648
2016-02-21,33.70942972229539,6.491160733055979
2016-02-22,31.905596825123173,6.5108288351627035
2016-02-23,39.78058008058858,5.45382571220086
2016-02-24,31.57434966679449,7.831147800495129
2016-02-25,32.43290327288522,7.178730269777382
2016-02-26,34.88241480648628,5.489277352016268
2016-02-27,26.150995814167267,6.22667286624812
2016-02-28,36.06719650644789,8.4960609027883
2016-02-29,32.751047275323046,6.280656344221874
2016-03-01,29.35401166042795,8.477908519728858
2016-03-02,32.43867699035917,6.028548075467432
2016-03-03,37.26666798428636,5.1348185265241115
2016-03-04,34.701379914895185,6.030644882712241
2016-03-05,25.710952019382262,5.785937442038718
2016-03-06,35.358097819179655,6.757571077999991
2016-03-07,33.142634289385526,5.220930637939471
2016-03-08,34.784225106784774,6.600528521108623
2016-03-09,30.378305567305812,5.902714413694732
2016-03-10,37.274418022681104,6.0864827139460305
2016-03-11,37.29504831085156,6.372688127614638
2016-03-12,34.83198436124859,6.26001643107526
2016-03-13,34.4972851954995,7.366284498858603
2016-03-14,37.91599106629836,6.323544843859967
2016-03-15,36.032456528318356,6.180438382022063
2016-03-16,33.84058969614868,7.953842562054875
2016-03-17,34.12315951723309,7.019327072075452
2016-03-18,36.12429707921049,4.692202357839517
2016-03-19,40.278137288688704,5.351342262878507
2016-03-20,33.39074396067515,6.969836927068097
2016-03-21,33.52673468374428,5.763648008241686
2016-03-22,37.274129492091305,5.109369045686495
2016-03-23,33.312447798338184,4.614570469282345
2016-03-24,32.13828291795482,3.6433103497757338
2016-03-25,31.77887638680285,6.858192157154859
2016-03-26,39.31315272980907,4.88688972304243
2016-03-27,32.410623472242,6.020832646343357
2016-03-28,34.29577588962591,5.361799776167021
2016-03-29,30.533842366513987,4.108348046297462
2016-03-30,34.76964691871787,5.940362006152404
2016-03-31,33.80158181244095,5.50140092092138
2016-04-01,34.49699502993111,7.1152357453172925
2016-04-02,33.739138560751755,5.8639694025034155
2016-04-03,35.11007858173034,4.390010322281673
2016-04-04,34.45219395277543,5.7262072793197465
2016-04-05,34.37159333322976,3.918379234230978
2016-04-06,32.888008693385245,5.812062491438185
2016-04-07,32.93458816358405,5.346678081813146
2016-04-08,37.49550412745621,5.097570544037076
2016-04-09,34.53848000334671,4.648947254622976
2016-04-10,38.46541092200913,5.007219610776887
2016-04-11,33.59285840423589,4.797762033301945
2016-04-12,33.142974475765556,4.292490688532435
2016-04-13,37.987558198186605,6.092073690518708
2016-04-14,34.335655565420566,3.7277993464923598
2016-04-15,33.853646275949465,2.8880559544926117
2016-04-16,33.640309715621534,3.5008005843706576
2016-04-17,38.835207494457514,6.0515545938209225
2016-04-18,34.75781957795972,4.365618769278502
2016-04-19,36.49370587651055,1.7088616057525496
2016-04-20,37.7820654346396,4.210498914481197
2016-04-21,35.74071895084867,4.043850618845064
2016-04-22,31.21864733695751,2.9377563555701505
2016-04-23,35.46349122461799,2.4822824587829375
2016-04-24,38.16209057284678,2.9579988932546875
2016-04-25,36.81533081892554,3.8990807030489525
2016-04-26,34.8192674444406,2.177864277555205
2016-04-27,32.5223959646878,2.3669868206962326
2016-04-28,36.73519087742389,2.9330909906297857
2016-04-29,28.382009241275938,4.590032219027388
2016-04-30,37.079132528912474,2.4382153487967564
2016-05-01,37.56715560339112,3.7651887992469426
2016-05-02,31.05248951026394,2.3920529789599465
2016-05-03,33.86996801933056,1.5636140913077656
2016-05-04,28.132479079407872,0.8872392347150049
2016-05-05,33.214618808732205,3.212782765751534
2016-05-06,31.489306795699207,2.71981496988053
2016-05-07,29.234396077992397,3.2514527547722456
2016-05-08,33.871660078972,3.2887604165060647
2016-05-09,37.9092625406627,4.520415928835957
2016-05-10,35.735119876988435,4.664141282847355
2016-05-11,31.546338738071952,4.8028823682863475
2016-05-12,37.05025408963138,2.7146287574945562
2016-05-13,35.334987561563004,3.712390992056324
2016-05-14,38.568206832965735,1.7550710942606578
2016-05-15,31.49932071401703,2.2672361667469625
2016-05-16,35.09488137291142,3.1422242325043337
2016-05-17,37.828626728884444,1.6397177612020117
2016-05-18,26.27695880656149,3.0299055702888666
2016-05-19,34.11029205818147,1.0905978476617368
2016-05-20,28.465469845930322,2.0735563265239403
2016-05-21,29.706656716341726,2.472965655022392
2016-05-22,31.677349433482313,2.0221859070194093
2016-05-23,32.33134496603725,2.551877938195718
2016-05-24,36.3717692454848,3.105762494785667
2016-05-25,31.642744848252573,2.226385997180885
2016-05-26,30.920269833786218,1.9088126778282395
2016-05-27,28.836109577368394,2.7341764074982886
2016-05-28,27.441719720795295,2.290125348683941
2016-05-29,27.016448860535785,2.3818768515153215
2016-05-30,32.90553333596872,2.6737166158925114
2016-05-31,27.596650921433458,2.7842494180466497
2016-06-01,34.92050785666844,2.876473210592923
2016-06-02,31.813421171607263,2.239089272238646
2016-06-03,33.60350869795798,1.4288952822096053
2016-06-04,29.078573383619787,2.9563519980294166
2016-06-05,33.966661722562755,2.1399816139193653
2016-06-06,28.253707489958593,2.0174938236858955
2016-06-07,29.130713160674112,3.2151199557512147
2016-06-08,24.609815051116353,2.3457797020711415
2016-06-09,24.67776569882438,1.0919395448128837
2016-06-10,26.73945683585286,2.6007838452404726
2016-06-11,29.77019622846283,3.1016180233227817
2016-06-12,29.438483558630168,3.31706690153575
2016-06-13,30.44615184880046,2.508043210868652
2016-06-14,28.784209465425988,2.488960416049836
2016-06-15,22.944154149164277,4.302141632925703
2016-06-16,26.04642320224448,1.495171625069119
2016-06-17,26.150077669321064,3.282048293773774
2016-06-18,28.719267640527445,2.2639701954646068
2016-06-19,29.590281344638548,2.525858500399335
2016-06-20,24.779915345207538,0.2332448867347967
2016-06-21,22.349113588323952,1.9546272721484967
2016-06-22,28.01123749030261,0.7423887374594365
2016-06-23,30.587907051050607,0.9998578803854001
2016-06-24,30.457422471109666,5.351171384008074
2016-06-25,25.111401045111844,0.8607029936650483
2016-06-26,25.37897757208002,3.4193872077137724
2016-06-27,23.94938229130697,2.737863806629005
2016-06-28,29.35185351019948,1.3630000876161863
2016-06-29,24.97330007374615,0.9408376497446633
2016-06-30,27.37812454823879,1.6210896503079333
2016-07-01,25.197406173121845,2.210885730604018
2016-07-02,27.687542981593886,1.4569448605179678
2016-07-03,29.758897467966317,2.1349009797786103
2016-07-04,24.0976339139217,2.7214140894734857
2016-07-05,25.182927775622336,2.208138920516348
2016-07-06,24.15369852935174,1.242241513966024
2016-07-07,23.571520021464117,1.6949679792222683
2016-07-08,21.816686948830778,1.7009252525514382
2016-07-09,19.9756055922711,2.003957209747802
2016-07-10,16.053469274120527,3.160370212646635
2016-07-11,23.38398483204694,2.738192924766949
2016-07-12,22.768103440587595,1.7262988447317866
2016-07-13,25.41128224828906,2.562466052619337
2016-07-14,21.95902334721364,1.4824197952696543
2016-07-15,17.411208564548737,3.3526714713758263
2016-07-16,24.53700588804784,1.2410301922447795
2016-07-17,29.42538836320368,0.7986664341228382
2016-07-18,20.94236677869247,3.4259263156700817
2016-07-19,24.421762853258933,2.252923340233424
2016-07-20,25.19348211570321,1.7157052670099997
2016-07-21,18.46479611568681,1.905832634230706
2016-07-22,18.681663476533306,1.9062104267922242
2016-07-23,22.975520015486392,2.920044717063932
2016-07-24,19.111629727326157,1.4070496486975785
2016-07-25,16.85265911405486,1.7440587653977127
2016-07-26,21.758274149097048,1.2977827655176182
2016-07-27,27.533495134402887,4.339099227463706
2016-07-28,15.834453622005887,2.2112410828861297
2016-07-29,17.772224434523473,2.694583319840951
2016-07-30,21.646700031289033,2.6949983242886537
2016-07-31,18.20345116609416,3.6932132083092193
2016-08-01,18.589505768584353,2.7832658528873147
2016-08-02,19.00549729825764,1.4843597669433846
2016-08-03,18.337001475251082,1.296379291886775
2016-08-04,18.69596890203262,2.3484945872757903
2016-08-05,17.489743813248644,1.5864741820633854
2016-08-06,21.581259754594537,5.1366022438539005
2016-08-07,17.791761726935217,3.304611284507705
2016-08-08,16.85564341657718,2.819861978336337
2016-08-09,19.386622992409404,2.325902795147988
2016-08-10,20.76008621722162,2.0585546604924527
2016-08-11,19.535035088511453,2.5252040116916232
2016-08-12,19.880763264875604,2.372865267421799
2016-08-13,22.04687389271858,3.5011126452654704
2016-08-14,11.997390389538884,3.4690367622545164
2016-08-15,14.341174529716534,0.9404883650611107
2016-08-16,14.992708633571464,2.328133643381708
2016-08-17,13.924689318530815,1.3994030655029412
2016-08-18,17.992818764083435,0.6675596910771411
2016-08-19,17.67523060137301,1.06017614413337
2016-08-20,20.92506767909673,2.7959880346488024
2016-08-21,16.82787968818163,3.349784386565803
